285.452 4  3.078261 0.528707 -0.226091
285.494 4  3.082474 0.494584 -0.234732
285.553 4  3.068962 0.562235 -0.207853
285.604 4  3.052258 0.632577 -0.238322
285.632 4  3.043033 0.594202 -0.206949
285.692 4  3.035836 0.564642 -0.234539
285.816 4  3.042717 0.536545 -0.199127
285.817 4  3.045134 0.698981 -0.215801
285.878 4  3.032138 0.670153 -0.200953
285.894 4  3.037763 0.823381 -0.195049
285.940 4  3.047217 0.80696 -0.191619
285.988 4  3.053695 0.787071 -0.185574
286.056 4  3.063009 0.915746 -0.184281
286.099 4  3.059439 0.991252 -0.17201
286.145 4  3.068851 0.991908 -0.172373
286.196 4  3.072593 0.997057 -0.153843
286.253 4  3.072597 1.010086 -0.158268
286.362 4  3.085692 1.1128 -0.145953
286.364 4  3.068444 1.166948 -0.146299
286.388 4  3.091497 1.179871 -0.133262
286.436 4  3.094928 1.210431 -0.129521
286.492 4  3.081865 1.235041 -0.114941
286.546 4  3.104155 1.22306 -0.121065
286.632 4  3.091408 1.226355 -0.107184
286.633 4  3.10721 1.269179 -0.106098
286.690 4  3.114094 1.308874 -0.094443
286.810 4  3.117402 1.357199 -0.101464
286.813 4  3.126151 1.191276 -0.07402
286.860 4  3.138671 1.158389 -0.088425
286.888 4  3.140362 1.201654 -0.069521
286.931 4  -3.127002 1.243618 -0.073857
286.994 4  -3.129274 1.276492 -0.063379
287.052 4  -3.120926 1.043888 -0.071605
287.099 4  -3.111161 1.01438 -0.054599
287.141 4  -3.093116 1.035928 -0.072192
287.184 4  -3.133396 1.06162 -0.050433
287.249 4  -3.138588 1.072948 -0.048551
287.306 4  -3.108512 0.961175 -0.055541
287.393 4  -3.116557 0.938192 -0.051782
287.394 4  -3.113246 0.936552 -0.055673
287.440 4  -3.116388 0.924336 -0.058027
287.488 4  -3.110494 0.902647 -0.063438
287.539 4  -3.110696 0.947046 -0.064688
287.624 4  -3.118477 0.948812 -0.077093
287.638 4  -3.113259 0.919703 -0.084874
287.708 4  -3.115566 0.879016 -0.088979
287.786 4  -3.117422 0.837792 -0.092798
287.810 4  -3.111228 0.943208 -0.101446
287.895 4  -3.12499 0.98082 -0.096597
287.895 4  -3.112033 0.943275 -0.1102
287.940 4  -3.114673 0.89226 -0.113713
287.986 4  -3.122828 0.842196 -0.116183
288.043 4  -3.104171 0.98698 -0.115246
288.136 4  -3.129754 1.061795 -0.127515
288.138 4  -3.114323 1.025139 -0.117946
288.189 4  -3.105094 0.987298 -0.126082
288.303 4  -3.118365 0.945678 -0.104059
288.305 4  -3.122088 1.126407 -0.118698
288.356 4  -3.109107 1.103511 -0.109781
288.387 4  -3.120989 1.072802 -0.108499
288.442 4  -3.108313 1.240119 -0.106918
288.487 4  -3.096819 1.220854 -0.103592
288.545 4  -3.107522 1.345371 -0.107054
288.595 4  -3.112048 1.406033 -0.098396
288.639 4  -3.100973 1.392785 -0.097968
288.683 4  -3.104803 1.378421 -0.095188
288.797 4  -3.095784 1.372637 -0.086266
288.799 4  -3.094533 1.492001 -0.0936
288.882 4  -3.08947 1.530787 -0.076647
288.883 4  -3.09755 1.528608 -0.086022
288.929 4  -3.097203 1.524777 -0.075279
288.977 4  -3.099657 1.53315 -0.067225
289.050 4  -3.094313 1.590934 -0.066941
289.090 4  -3.089101 1.610206 -0.052466
289.121 4  -3.077935 1.619284 -0.048472
289.190 4  -3.092945 1.632615 -0.050379
289.243 4  -3.089262 1.648013 -0.04016
289.371 4  -3.078369 1.640192 -0.036959
289.373 4  -3.087774 1.641802 -0.037173
289.386 4  -3.076964 1.660808 -0.026113
289.431 4  -3.074316 1.684698 -0.028106
289.477 4  -3.084949 1.707435 -0.025935
289.538 4  -3.081214 1.628255 -0.011274
289.615 4  -3.072015 1.605803 -0.015356
289.687 4  -3.061847 1.643051 0.0035
289.800 4  -3.05833 1.662117 -0.00679
289.801 4  -3.074261 1.57103 0.008228
289.869 4  -3.065874 1.537083 0.002582
289.884 4  -3.06079 1.548026 0.012653
289.936 4  -3.060782 1.558771 0.006214
289.980 4  -3.06094 1.566769 0.019451
290.025 4  -3.054309 1.509499 0.006752
290.101 4  -3.053722 1.490561 0.00636
290.131 4  -3.054368 1.488925 0.003196
290.175 4  -3.052315 1.484893 0.004415
290.246 4  -3.055258 1.482175 0.008007
290.313 4  -3.046728 1.48239 0.002726
290.380 4  -3.044437 1.478714 -0.001195
290.381 4  -3.044092 1.46752 0.001547
290.426 4  -3.046191 1.457608 -0.015976
290.478 4  -3.043943 1.437451 -0.010852
290.550 4  -3.03315 1.482407 -0.02344
290.586 4  -3.04613 1.498335 -0.026502
290.632 4  -3.039409 1.47804 -0.025397
290.753 4  -3.028487 1.451505 -0.039247
290.755 4  -3.040185 1.428401 -0.032806
290.790 4  -3.048192 1.505706 -0.045616
290.853 4  -3.036161 1.48423 -0.038255
290.878 4  -3.030447 1.462526 -0.054757
290.926 4  -3.038875 1.521802 -0.038167
290.980 4  -3.033165 1.501662 -0.056416
291.036 4  -3.020897 1.558532 -0.033448
291.125 4  -3.025939 1.598182 -0.056577
291.127 4  -3.0188 1.574035 -0.044071
291.183 4  -3.028308 1.551558 -0.059542
291.247 4  -3.02605 1.533151 -0.038176
291.306 4  -3.023788 1.638317 -0.053856
291.374 4  -3.014521 1.682429 -0.032446
291.375 4  -3.015322 1.666168 -0.048261
291.430 4  -3.019004 1.653008 -0.040874
291.480 4  -3.014205 1.647212 -0.053635
291.549 4  -3.00025 1.734712 -0.034351
291.598 4  -3.006987 1.77999 -0.04849
291.625 4  -2.998627 1.779566 -0.03657
291.679 4  -2.988266 1.770474 -0.035201
291.790 4  -3.002152 1.760356 -0.034298
291.792 4  -2.989078 1.812089 -0.033214
291.855 4  -2.996219 1.835147 -0.02301
291.883 4  -3.01257 1.831288 -0.013274
291.914 4  -2.983567 1.824431 -0.025933
291.963 4  -2.980958 1.818942 -0.009492
292.030 4  -3.002959 1.859568 -0.021186
292.080 4  -3.011189 1.880049 -0.020603
292.111 4  -2.966576 1.877245 -0.02277
292.182 4  -2.983546 1.869793 -0.025685
292.229 4  -2.993254 1.863516 -0.010343
292.283 4  -2.980936 1.907072 -0.029642
292.361 4  -2.978523 1.915544 -0.005713
292.371 4  -2.982483 1.91556 -0.016661
292.419 4  -2.991202 1.917181 -0.000825
292.463 4  -2.972367 1.912671 -0.009803
292.535 4  -2.986733 1.939569 0.008834
292.634 4  -2.977653 1.953711 0.000228
292.635 4  -2.977947 1.953041 0.002068
292.686 4  -2.986291 1.947421 0.011712
292.789 4  -2.968585 1.94673 -0.005116
292.791 4  -2.978634 1.966385 0.01373
292.874 4  -2.972722 1.970737 0.002467
292.874 4  -2.985103 1.966852 0.005996
292.916 4  -2.976799 1.965086 0.000746
292.963 4  -2.959447 1.961383 0.001142
293.023 4  -2.970724 1.98211 -0.000249
293.077 4  -2.980649 1.987726 -0.005465
293.228 4  -2.972603 1.957939 -0.021327
293.229 4  -2.955522 1.938662 0.00741
293.282 4  -2.94643 1.985645 -0.021756
293.373 4  -2.972376 1.960149 0.007529
293.374 4  -2.955827 1.93594 -0.026841
293.434 4  -2.94928 1.997926 -0.032105
293.466 4  -2.960371 1.967859 -0.030576
293.527 4  -2.941628 2.022093 -0.063887
293.584 4  -2.922018 2.045841 -0.060571
293.631 4  -2.949831 2.001401 -0.062952
293.690 4  -2.981597 1.958445 -0.086021
293.798 4  -2.950131 1.927566 -0.0857
293.798 4  -2.934031 2.026072 -0.117887
293.836 4  -2.970852 2.087706 -0.107954
293.865 4  -2.973757 2.044302 -0.14264
293.913 4  -2.950877 1.994795 -0.138677
293.969 4  -2.967793 1.936267 -0.157057
294.024 4  -2.975724 1.87925 -0.163442
294.115 4  -2.975126 2.19607 -0.18675
294.115 4  -2.983737 2.133036 -0.174236
294.168 4  -2.994175 2.067879 -0.225603
294.224 4  -2.989041 2.008458 -0.209977
294.286 4  -3.013606 1.934307 -0.24236
294.337 4  -3.003084 2.332778 -0.240801
294.367 4  -3.016015 2.267087 -0.265616
294.410 4  -3.025762 2.20045 -0.242516
294.458 4  -3.048344 2.12819 -0.303468
294.516 4  -3.057358 2.054616 -0.269167
294.587 4  -3.049918 2.547114 -0.310251
294.617 4  -3.068481 2.463889 -0.301757
294.670 4  -3.116035 2.373395 -0.318257
294.742 4  -3.106374 2.308566 -0.322506
294.804 4  -3.141278 2.216035 -0.319937
294.883 4  3.129872 2.84635 -0.320152
294.885 4  3.113567 2.767052 -0.331212
294.914 4  3.100749 2.694992 -0.321143
294.961 4  3.084132 2.622696 -0.318911
295.024 4  3.071149 2.563012 -0.317326
295.076 4  3.059892 3.138413 -0.303862
295.107 4  3.063003 3.076261 -0.317133
295.178 4  3.040934 3.007687 -0.287583
295.229 4  3.038597 2.959594 -0.289664
295.316 4  3.032911 2.909276 -0.272189
295.361 4  3.031723 3.481895 -0.265603
295.361 4  3.019904 3.440288 -0.260393
295.409 4  3.015322 3.391654 -0.24916
295.484 4  3.022882 3.353985 -0.251474
295.519 4  3.023795 3.331561 -0.228889
295.611 4  3.005546 3.818879 -0.242325
295.613 4  3.020711 3.807362 -0.229167
295.666 4  3.021868 3.784862 -0.225882
295.784 4  3.018938 3.771396 -0.208425
295.785 4  3.017415 3.778756 -0.204139
295.836 4  3.034714 4.035334 -0.213361
295.852 4  3.022901 4.049246 -0.200783
295.900 4  3.031442 4.16455 -0.19284
295.964 4  3.037289 4.190276 -0.188681
296.019 4  3.046376 4.219169 -0.177803
296.079 4  3.07164 4.2802 -0.175588
296.110 4  3.058254 4.33447 -0.169021
296.164 4  3.070243 4.377459 -0.165725
296.221 4  3.092519 4.421896 -0.166721
296.286 4  3.09515 4.468354 -0.142824
296.374 4  3.111615 4.215524 -0.156721
296.451 4  3.127156 4.379492 -0.134112
296.518 4  -3.127265 4.421817 -0.128026
296.573 4  -3.124461 4.088382 -0.128662
296.663 4  -3.118228 4.127205 -0.101511
296.665 4  -3.120521 4.17135 -0.124147
296.785 4  -3.112731 4.204768 -0.103532
296.786 4  -3.101901 4.226508 -0.123332
296.855 4  -3.116091 3.958281 -0.099702
296.855 4  -3.118227 3.963645 -0.117127
296.901 4  -3.113671 3.968968 -0.109969
296.956 4  -3.099432 3.974884 -0.113802
297.016 4  -3.115464 3.963314 -0.123889
297.106 4  -3.109857 3.919821 -0.125949
297.107 4  -3.107639 3.903297 -0.127757
297.159 4  -3.094072 3.885144 -0.139174
297.207 4  -3.117591 3.861741 -0.155288
297.284 4  -3.11797 3.83484 -0.139877
297.350 4  -3.119376 3.926452 -0.15507
297.455 4  -3.118121 3.880389 -0.182527
297.456 4  -3.107285 3.830221 -0.166855
297.519 4  -3.119396 3.787844 -0.204233
297.562 4  -3.118934 4.010629 -0.158739
297.609 4  -3.121232 3.958792 -0.205283
297.652 4  -3.132818 3.903804 -0.183759
297.733 4  -3.13403 3.860564 -0.199306
297.793 4  -3.135001 3.818434 -0.180889
297.861 4  3.135929 4.136517 -0.204134
297.862 4  -3.138021 4.100262 -0.175328
297.904 4  3.134439 4.051121 -0.203304
297.951 4  3.118515 4.001832 -0.179766
298.014 4  3.133634 3.970432 -0.2003
298.067 4  3.133319 4.280785 -0.182217
298.098 4  3.123873 4.253376 -0.189084
298.156 4  3.130977 4.225017 -0.181848
298.328 4  3.134293 4.193863 -0.1743
298.329 4  3.126604 4.343674 -0.163924
298.356 4  3.1217 4.331707 -0.155509
298.403 4  3.126113 4.466088 -0.152934
298.457 4  3.129625 4.459747 -0.145044
298.512 4  3.136487 4.457596 -0.141369
298.614 4  3.123874 4.615362 -0.136552
298.616 4  3.133078 4.624418 -0.127204
298.655 4  -3.135719 4.626241 -0.133983
298.774 4  3.132982 4.636505 -0.11981
298.820 4  -3.137395 4.664106 -0.104288
298.822 4  -3.134343 4.677765 -0.107812
298.850 4  -3.126175 4.701856 -0.113575
298.905 4  -3.117495 4.723026 -0.099384
298.953 4  -3.116867 4.747555 -0.106452
299.009 4  -3.116551 4.769361 -0.089377
299.064 4  -3.113167 4.645135 -0.106621
299.110 4  -3.114744 4.668177 -0.084052
299.152 4  -3.10075 4.693538 -0.095329
299.209 4  -3.095766 4.708425 -0.073131
299.268 4  -3.104771 4.72992 -0.080391
299.375 4  -3.105747 4.591318 -0.069019
299.377 4  -3.091659 4.627139 -0.078076
299.400 4  -3.09742 4.655298 -0.071715
299.447 4  -3.085221 4.668279 -0.063262
299.498 4  -3.09214 4.677775 -0.066636
299.555 4  -3.09729 4.534856 -0.063399
299.603 4  -3.069254 4.544542 -0.064312
299.659 4  -3.066591 4.565823 -0.068077
299.729 4  -3.065579 4.576982 -0.057524
299.815 4  -3.076843 4.57595 -0.071965
299.850 4  -3.071106 4.496066 -0.057047
299.851 4  -3.085853 4.487096 -0.078285
299.898 4  -3.086671 4.477476 -0.05707
299.951 4  -3.062495 4.471796 -0.095732
300.006 4  -3.072186 4.455069 -0.065863
300.085 4  -3.082852 4.493312 -0.091489
300.100 4  -3.071362 4.464711 -0.077804
300.153 4  -3.076981 4.432781 -0.09619
300.270 4  -3.078613 4.402157 -0.091863
300.272 4  -3.070342 4.369716 -0.106184
300.312 4  -3.070802 4.521068 -0.099122
300.343 4  -3.060603 4.481225 -0.114001
300.399 4  -3.085004 4.438908 -0.113748
300.446 4  -3.080117 4.404094 -0.10843
300.501 4  -3.067479 4.368126 -0.132699
300.602 4  -3.072106 4.572845 -0.119854
300.650 4  -3.082016 4.534546 -0.13664
300.740 4  -3.077904 4.498154 -0.129235
300.825 4  -3.067641 4.466202 -0.139698
300.828 4  -3.074934 4.440221 -0.124113
300.831 4  -3.070435 4.585913 -0.122045
300.853 4  -3.069109 4.574474 -0.123762
300.899 4  -3.074101 4.697897 -0.103413
300.945 4  -3.068074 4.693154 -0.108144
300.999 4  -3.061705 4.690863 -0.100748
301.053 4  -3.073158 4.788547 -0.105231
301.100 4  -3.070873 4.832792 -0.08846
301.151 4  -3.068118 4.834092 -0.098966
301.307 4  -3.061346 4.85532 -0.094546
301.330 4  -3.065094 4.88996 -0.084765
301.347 4  -3.057123 4.902002 -0.079462
301.395 4  -3.042851 4.915217 -0.081221
301.451 4  -3.064075 4.93022 -0.073125
301.495 4  -3.054522 4.945989 -0.061893
301.590 4  -3.049745 4.907838 -0.071165
301.591 4  -3.052022 4.897242 -0.056664
301.648 4  -3.048868 4.911755 -0.054024
301.767 4  -3.05483 4.923144 -0.056863
301.768 4  -3.059457 4.935778 -0.045945
301.814 4  -3.045742 4.877664 -0.051883
301.842 4  -3.04846 4.86013 -0.048994
301.884 4  -3.058268 4.869685 -0.046664
301.932 4  -3.055491 4.871236 -0.050165
301.991 4  -3.051785 4.868524 -0.046076
302.059 4  -3.051566 4.849008 -0.041893
302.088 4  -3.060415 4.839433 -0.04526
302.146 4  -3.04269 4.838944 -0.041649
302.201 4  -3.035737 4.838682 -0.046877
302.284 4  -3.040354 4.834461 -0.035553
302.382 4  -3.037561 4.837375 -0.043887
302.383 4  -3.029028 4.826797 -0.047418
302.431 4  -3.030229 4.809227 -0.055609
302.498 4  -3.037303 4.786523 -0.054883
302.551 4  -3.027865 4.832664 -0.069662
302.582 4  -3.029489 4.843225 -0.064755
302.648 4  -3.035657 4.816458 -0.074164
302.770 4  -3.021732 4.791922 -0.076851
302.771 4  -3.036423 4.756255 -0.083642
302.840 4  -3.03301 4.837219 -0.091495
302.840 4  -3.039625 4.867138 -0.102995
302.887 4  -3.033728 4.831867 -0.108492
302.941 4  -3.02739 4.798012 -0.117251
302.997 4  -3.037122 4.754905 -0.106886
303.074 4  -3.042338 4.858631 -0.125988
303.088 4  -3.035018 4.920288 -0.11174
303.141 4  -3.037824 4.876035 -0.136023
303.249 4  -3.034189 4.832323 -0.117237
303.274 4  -3.042105 4.78751 -0.142484
303.312 4  -3.027917 4.943761 -0.120412
303.339 4  -3.013294 4.90213 -0.158895
303.385 4  -3.018323 5.056218 -0.127888
303.433 4  -3.041091 5.007362 -0.161136
303.501 4  -3.037371 4.968443 -0.144838
303.548 4  -3.0429 5.102577 -0.169313
303.580 4  -3.045036 5.177198 -0.162654
303.637 4  -3.05461 5.135844 -0.169933
303.768 4  -3.044938 5.099034 -0.171887
303.769 4  -3.042482 5.064756 -0.171059
303.853 4  -3.05036 5.229322 -0.171694
303.855 4  -3.053996 5.321464 -0.178538
303.885 4  -3.053161 5.279029 -0.171299
303.933 4  -3.080061 5.228102 -0.190988
303.999 4  -3.068623 5.188614 -0.186979
304.047 4  -3.074263 5.354034 -0.197443
304.077 4  -3.093 5.443636 -0.196944
304.149 4  -3.084324 5.398811 -0.206243
304.190 4  -3.088305 5.341874 -0.192733
304.301 4  -3.100387 5.288762 -0.214712
304.305 4  -3.102767 5.49718 -0.204757
304.331 4  -3.103554 5.621959 -0.215373
304.379 4  -3.114812 5.56231 -0.220169
304.437 4  -3.12584 5.498292 -0.215642
304.505 4  -3.125697 5.439277 -0.223901
304.571 4  3.134883 2.92393 -0.222352
304.636 4  3.133679 1.926269 -0.232811
304.637 4  3.124695 1.858314 -0.230581
304.756 4  3.113194 1.786928 -0.229733
304.813 4  3.111884 1.721962 -0.229805
304.815 4  3.113834 1.024495 -0.216327
304.829 4  3.11007 0.771325 -0.205889
304.882 4  3.114802 0.785082 -0.206979
304.929 4  3.12404 0.808694 -0.192007
304.985 4  3.115782 0.81657 -0.18882
305.049 4  3.127929 0.572385 -0.188097
305.080 4  3.1295 0.470928 -0.17906
305.138 4  3.126004 0.468156 -0.17894
305.187 4  3.133996 0.464396 -0.181484
305.253 4  3.130325 0.456188 -0.18547
305.337 4  3.109945 0.39141 -0.181327
305.337 4  3.125776 0.36286 -0.19417
305.379 4  -3.13471 0.337591 -0.189343
305.427 4  3.135631 0.300854 -0.174553
305.492 4  3.124136 0.260035 -0.206369
305.544 4  3.125115 0.321289 -0.193612
305.584 4  3.112787 0.356497 -0.205857
305.644 4  3.106076 0.304798 -0.206778
305.744 4  3.106233 0.25655 -0.200101
305.744 4  3.104553 0.207933 -0.206395
305.836 4  3.087804 0.341722 -0.207975
305.837 4  3.08718 0.295175 -0.205921
305.879 4  3.090926 0.240148 -0.209725
305.933 4  3.091499 0.415957 -0.194469
305.985 4  3.095832 0.377436 -0.197208
306.077 4  3.085394 0.542311 -0.189547
306.079 4  3.091876 0.640993 -0.194172
306.135 4  3.095437 0.604312 -0.180816
306.213 4  3.090999 0.567877 -0.182507
306.261 4  3.083661 0.535105 -0.173441
306.329 4  3.088277 0.748048 -0.163757
306.329 4  3.08509 0.87335 -0.164622
306.386 4  3.089962 0.871943 -0.161441
306.418 4  3.086005 0.867233 -0.148656
306.478 4  3.095157 0.861975 -0.14067
306.543 4  3.087815 1.005628 -0.125764
306.573 4  3.097919 1.083749 -0.128643
306.636 4  3.093586 1.101941 -0.124169
306.703 4  3.095495 1.117343 -0.115103
306.763 4  3.100736 1.140944 -0.108419
306.825 4  3.10476 1.167791 -0.096486
306.826 4  3.124405 1.184069 -0.096148
306.871 4  3.12003 1.208756 -0.080953
306.919 4  3.139909 1.238183 -0.092274
307.000 4  3.129327 1.274766 -0.076854
307.036 4  -3.139328 1.192688 -0.076944
307.067 4  -3.127924 1.178485 -0.063541
307.146 4  -3.122114 1.209669 -0.058163
307.181 4  3.137574 1.24845 -0.056566
307.250 4  3.129756 1.273965 -0.056427
307.316 4  -3.117908 1.126071 -0.041395
307.329 4  -3.120568 1.100737 -0.043893
307.377 4  -3.122947 1.121455 -0.039972
307.423 4  -3.116633 1.131519 -0.021372
307.479 4  -3.126374 1.15629 -0.040603
307.556 4  -3.132349 1.063418 -0.029135
307.571 4  -3.113153 1.037245 -0.033814
307.629 4  -3.130742 1.046488 -0.028598
307.750 4  -3.11795 1.051909 -0.036999
307.752 4  -3.110116 1.052558 -0.031933
307.822 4  -3.124601 1.033977 -0.038508
307.822 4  -3.119804 1.02354 -0.039207
307.878 4  -3.104686 1.02006 -0.038971
307.925 4  -3.106928 1.018188 -0.036228
308.007 4  -3.115713 1.007261 -0.045904
308.033 4  -3.108213 1.034544 -0.036991
308.065 4  -3.100995 1.042795 -0.053067
308.123 4  -3.107338 1.023215 -0.035188
308.174 4  -3.105415 1.00502 -0.059532
308.238 4  -3.098102 0.981601 -0.036806
308.339 4  -3.103703 1.051225 -0.065394
308.341 4  -3.094631 1.02405 -0.046355
308.371 4  -3.082223 0.996862 -0.075138
308.419 4  -3.089851 1.057608 -0.048123
308.476 4  -3.079266 1.033165 -0.081417
308.530 4  -3.077518 1.092285 -0.053147
308.575 4  -3.081754 1.127615 -0.077747
308.630 4  -3.077773 1.095608 -0.060747
308.749 4  -3.086601 1.072671 -0.083755
308.750 4  -3.077335 1.049547 -0.057608
308.798 4  -3.08063 1.163818 -0.083477
308.813 4  -3.090107 1.213211 -0.075384
308.876 4  -3.098959 1.18918 -0.0739
308.924 4  -3.082949 1.174348 -0.085132
308.981 4  -3.079047 1.145013 -0.074005
309.043 4  -3.072915 1.268432 -0.080979
309.073 4  -3.101443 1.31433 -0.072206
309.137 4  -3.08145 1.303285 -0.070445
309.177 4  -3.077151 1.281699 -0.087448
309.236 4  -3.075558 1.259056 -0.066117
309.287 4  -3.066733 1.363532 -0.083409
309.378 4  -3.084578 1.388929 -0.080014
309.409 4  -3.081485 1.375799 -0.064775
309.467 4  -3.071033 1.367051 -0.083924
309.531 4  -3.067153 1.443092 -0.068211
309.563 4  -3.073164 1.484687 -0.078136
309.621 4  -3.087687 1.479707 -0.07107
309.737 4  -3.06731 1.467354 -0.061633
309.749 4  -3.065796 1.447092 -0.057755
309.819 4  -3.068479 1.52411 -0.062008
309.820 4  -3.064718 1.561212 -0.044525
309.866 4  -3.063964 1.560338 -0.057989
309.914 4  -3.058207 1.555367 -0.039975
309.983 4  -3.04818 1.54733 -0.04587
310.024 4  -3.046359 1.602612 -0.049692
310.056 4  -3.046821 1.622301 -0.036519
310.127 4  -3.051955 1.62223 -0.038818
310.181 4  -3.043748 1.619411 -0.02926
310.257 4  -3.048266 1.624555 -0.034228
310.306 4  -3.029846 1.629029 -0.0244
310.320 4  -3.052426 1.657427 -0.030019
310.368 4  -3.047807 1.66448 -0.015514
310.414 4  -3.038713 1.66938 -0.028285
310.475 4  -3.038073 1.668059 -0.006488
310.571 4  -3.037458 1.680332 -0.019328
310.573 4  -3.039997 1.668363 -0.001245
310.614 4  -3.034795 1.674409 -0.003113
310.732 4  -3.044534 1.682469 -0.006508
310.733 4  -3.038641 1.689807 -0.001253
310.784 4  -3.046967 1.69343 -0.016058
310.815 4  -3.047805 1.671262 -0.009682
310.873 4  -3.045509 1.669837 -0.008284
310.906 4  -3.040126 1.656818 -0.007033
311.095 4  -3.031513 1.668848 0.005805
311.095 4  -3.021612 1.657905 -0.016879
311.109 4  -3.038165 1.64164 0.004107
311.176 4  -3.032401 1.636703 -0.007318
311.229 4  -3.044605 1.626278 -0.004854
311.319 4  -3.022506 1.630258 -0.007731
311.322 4  -3.01946 1.671076 -0.015142
311.370 4  -3.026591 1.665217 -0.006889
311.415 4  -3.029245 1.663341 -0.01273
311.465 4  -3.012676 1.660549 -0.010527
311.525 4  -3.00036 1.650158 -0.012779
311.563 4  -3.012636 1.693946 -0.012645
311.627 4  -3.004967 1.685145 -0.01213
311.746 4  -2.995169 1.674331 -0.008971
311.747 4  -3.006091 1.665687 -0.013682
311.814 4  -3.003314 1.723251 -0.013728
311.860 4  -3.009464 1.714333 -0.001349
311.916 4  -3.008231 1.709576 -0.008773
311.973 4  -3.008932 1.701881 -0.003587
312.047 4  -2.99268 1.694908 -0.011902
312.063 4  -3.009729 1.754612 -0.000587
312.117 4  -2.999383 1.749233 -0.005263
312.221 4  -2.98777 1.741073 0.001201
312.348 4  -2.979626 1.792586 -0.006731
312.363 4  -2.96849 1.776995 -0.005762
312.411 4  -2.987018 1.758773 -0.007708
312.465 4  -3.003561 1.742792 -0.009051
312.528 4  -2.971565 1.733609 -0.009242
312.564 4  -2.963004 1.833725 -0.00691
312.607 4  -2.975283 1.814035 -0.003015
312.689 4  -2.972566 1.796578 -0.017387
312.742 4  -2.980332 1.778506 0.000147
312.829 4  -2.975166 1.763839 -0.021876
312.830 4  -2.972354 1.887188 -0.010241
312.858 4  -2.971739 1.867541 -0.030593
312.907 4  -2.97478 1.844268 -0.026973
312.971 4  -2.976843 1.826459 -0.03664
313.038 4  -2.975331 1.809018 -0.033199
313.058 4  -2.962692 1.964929 -0.03583
313.116 4  -2.980815 1.948663 -0.038204
313.159 4  -2.976961 1.931685 -0.029107
313.273 4  -2.964873 1.911203 -0.041525
313.275 4  -2.976025 1.88377 -0.031288
313.304 4  -2.974287 1.983134 -0.044666
313.361 4  -2.966562 1.966422 -0.046203
313.403 4  -2.976986 2.044709 -0.054266
313.460 4  -2.995691 2.01813 -0.060455
313.548 4  -2.961576 1.996706 -0.066229
313.555 4  -2.964129 2.1205 -0.061067
313.613 4  -2.971682 2.092332 -0.062652
313.733 4  -2.956549 2.065096 -0.088305
313.734 4  -2.956081 2.034604 -0.062106
313.805 4  -2.950616 2.00616 -0.109906
313.806 4  -2.975251 2.191375 -0.090164
313.859 4  -2.984678 2.154709 -0.105322
313.907 4  -2.963205 2.128457 -0.130437
313.963 4  -2.973864 2.085883 -0.111799
314.022 4  -2.979924 2.045072 -0.138347
314.063 4  -2.964811 2.283446 -0.140722
314.108 4  -2.9827 2.231981 -0.141396
314.174 4  -2.991347 2.192588 -0.147794
314.225 4  -2.995825 2.149992 -0.15316
314.308 4  -2.996135 2.105982 -0.161427
314.309 4  -2.99759 2.388716 -0.168764
314.353 4  -3.018923 2.336957 -0.171152
314.400 4  -3.017387 2.289012 -0.195613
314.456 4  -3.000984 2.244571 -0.179584
314.512 4  -3.028358 2.180516 -0.198626
314.555 4  -3.033143 2.536203 -0.212274
314.609 4  -3.02338 2.485852 -0.208144
314.729 4  -3.027597 2.425807 -0.229719
314.730 4  -3.043245 2.363762 -0.252094
314.771 4  -3.0443 2.305799 -0.236878
314.801 4  -3.056812 2.695994 -0.262861
314.849 4  -3.077609 2.628332 -0.248865
314.899 4  -3.076192 2.568707 -0.28611
314.961 4  -3.094601 2.498833 -0.249197
315.052 4  -3.107121 2.435697 -0.291911
315.053 4  -3.110491 2.917488 -0.267794
315.105 4  -3.122389 2.855536 -0.278182
315.157 4  3.136223 2.794262 -0.291196
315.227 4  3.131413 2.736031 -0.2765
315.269 4  3.123321 2.676187 -0.287183
315.298 4  3.104376 3.177605 -0.28091
315.353 4  3.109421 3.133559 -0.279364
315.400 4  3.09825 3.074496 -0.269817
315.475 4  3.096878 3.016085 -0.231578
315.510 4  3.08541 2.993805 -0.282663
315.558 4  3.081569 3.443471 -0.237946
315.726 4  3.085461 3.421017 -0.250922
315.730 4  3.090678 3.386333 -0.229197
315.816 4  3.090278 3.357198 -0.245752
315.817 4  3.082296 3.339681 -0.245303
315.818 4  3.089438 3.583972 -0.235477
315.848 4  3.089601 3.566407 -0.234923
315.895 4  3.082534 3.754239 -0.21363
315.961 4  3.089712 3.75646 -0.227058
316.004 4  3.08653 3.754519 -0.193321
316.051 4  3.087476 3.954425 -0.207931
316.109 4  3.098042 3.965462 -0.192157
316.152 4  3.106065 3.982375 -0.199895
316.279 4  3.099251 3.999155 -0.179152
316.281 4  3.106205 4.023357 -0.186071
316.294 4  3.112369 4.078136 -0.169481
316.343 4  3.119514 4.112963 -0.156941
316.399 4  3.118127 4.146924 -0.15114
316.454 4  -3.134436 4.18296 -0.147456
316.553 4  3.138163 4.230311 -0.142827
316.554 4  -3.132999 4.062739 -0.128458
316.713 4  -3.116467 4.150182 -0.11262
316.785 4  -3.118174 4.188923 -0.116461
316.786 4  -3.109485 4.216365 -0.094006
316.786 4  -3.095953 4.030055 -0.10446
